transaction_id,account_number,transaction_date,value_date,transaction_type,amount,balance_after,currency,counterparty_name,narration,category,payment_mode
0f99d232-9a85-4ed1-b683-7feae71b77d6,HDFC-CA-29833423,2025-05-27,2025-05-27,DEBIT,48829,61042497,INR,Prestige Office Rentals,NEFT-VENDOR-1185,Vendor Payment,NEFT
1209f996-3794-4f4c-b223-9060d34d8aca,HDFC-CA-29833423,2025-05-27,2025-05-27,DEBIT,29370,61013127,INR,Staples India,NEFT-VENDOR-5168,Vendor Payment,NEFT
23c731e7-c94d-4ca5-9d17-3294ca29ac18,HDFC-CA-29833423,2025-05-27,2025-05-27,DEBIT,11891,61001236,INR,Staples India,NEFT-VENDOR-5919,Vendor Payment,NEFT
6a437337-b1fc-44e3-a7f4-65042e66fc32,HDFC-CA-29833423,2025-05-27,2025-05-27,DEBIT,6483,60994753,INR,AWS India Pvt Ltd,UPI-EXP-24920,Operating Expense,UPI
73d957a8-1cde-4108-bd13-24e39a89422b,HDFC-CA-29833423,2025-05-27,2025-05-27,DEBIT,5818,60988935,INR,Uber India,UPI-EXP-54742,Operating Expense,UPI
8094140f-41bb-46c3-bc0c-594b1db8038e,HDFC-CA-29833423,2025-05-27,2025-05-27,DEBIT,3444,60985491,INR,AWS India Pvt Ltd,UPI-EXP-33020,Operating Expense,UPI
e9d78ba1-02d8-474c-8df1-1ba71f88ad38,HDFC-CA-29833423,2025-05-27,2025-05-27,DEBIT,1789,60983702,INR,Uber India,UPI-EXP-54294,Operating Expense,UPI
ec8de474-c71f-477e-bc1b-8b4160775ac8,HDFC-CA-29833423,2025-05-27,2025-05-27,DEBIT,5708,60977994,INR,Zomato,UPI-EXP-72193,Operating Expense,UPI
37080c11-97c0-4b6d-98be-fe5951d6933b,HDFC-CA-29833423,2025-05-27,2025-05-27,DEBIT,6731,60971263,INR,AWS India Pvt Ltd,UPI-EXP-94626,Operating Expense,UPI
ac3bb1b7-4fb9-4f84-9ffa-cc84e01880e2,HDFC-CA-29833423,2025-05-27,2025-05-27,DEBIT,1312,60969951,INR,Zomato,UPI-EXP-30366,Operating Expense,UPI
5bbff678-35b5-49a4-84cb-d9049a58a372,HDFC-CA-29833423,2025-05-27,2025-05-27,DEBIT,5338,60964613,INR,Zomato,UPI-EXP-80381,Operating Expense,UPI
63dfc695-728f-4e4c-8fd7-cad509dfdcb0,HDFC-CA-29833423,2025-05-28,2025-05-28,CREDIT,146233,61110846,INR,Delta Systems,IMPS-CLIENT-1917,Client Collection,IMPS
5caea2ba-13c8-4bb1-922e-8be3a64c55b2,HDFC-CA-29833423,2025-05-28,2025-05-28,CREDIT,243917,61354763,INR,Epsilon Infotech,IMPS-CLIENT-5904,Client Collection,IMPS
64c04ae6-feba-4b57-8272-2287786e3fce,HDFC-CA-29833423,2025-05-28,2025-05-28,CREDIT,173096,61527859,INR,Gamma Technologies,IMPS-CLIENT-9779,Client Collection,IMPS
ace690d5-47c8-4805-88be-2773aaea6a83,HDFC-CA-29833423,2025-05-28,2025-05-28,CREDIT,29906,61557765,INR,Beta Solutions,IMPS-CLIENT-6434,Client Collection,IMPS
e205aeec-a710-40a9-8691-1c7ab706a552,HDFC-CA-29833423,2025-05-28,2025-05-28,DEBIT,11678,61546087,INR,ACT Fibernet,NEFT-VENDOR-5595,Vendor Payment,NEFT
48b3ac15-6e8c-4a4f-aab4-3d1b725f6f27,HDFC-CA-29833423,2025-05-28,2025-05-28,DEBIT,7085,61539002,INR,Uber India,NEFT-VENDOR-7147,Vendor Payment,NEFT
ce44e5ad-ea55-49a4-8ed4-0b5bead7e919,HDFC-CA-29833423,2025-05-28,2025-05-28,DEBIT,73028,61465974,INR,ACT Fibernet,NEFT-VENDOR-7382,Vendor Payment,NEFT
6399ce2e-9772-43a9-a632-a1eab276a68f,HDFC-CA-29833423,2025-05-28,2025-05-28,DEBIT,5075,61460899,INR,BESCOM,UPI-EXP-50407,Operating Expense,UPI
079dad00-1ab8-41d4-b68f-c3eacebcac99,HDFC-CA-29833423,2025-05-28,2025-05-28,DEBIT,5977,61454922,INR,Uber India,UPI-EXP-14145,Operating Expense,UPI
ba85263f-6eeb-4660-bfc9-1fee6bd8e989,HDFC-CA-29833423,2025-05-28,2025-05-28,DEBIT,2424,61452498,INR,Swiggy,UPI-EXP-21376,Operating Expense,UPI
6815ba03-7ae7-4eb7-8f17-d128ae564e94,HDFC-CA-29833423,2025-05-28,2025-05-28,DEBIT,4271,61448227,INR,Prestige Office Rentals,UPI-EXP-58704,Operating Expense,UPI
c926e1b9-8502-4faf-80ef-05e2ac68e619,HDFC-CA-29833423,2025-05-28,2025-05-28,DEBIT,3902,61444325,INR,Staples India,UPI-EXP-38329,Operating Expense,UPI
aa471d11-9db6-4260-bd07-9b63465efaec,HDFC-CA-29833423,2025-05-29,2025-05-29,CREDIT,104250,61548575,INR,Beta Solutions,IMPS-CLIENT-2838,Client Collection,IMPS
923f60f9-f54f-484c-8052-e9a5d676a189,HDFC-CA-29833423,2025-05-29,2025-05-29,CREDIT,123098,61671673,INR,Alpha Corp,IMPS-CLIENT-4311,Client Collection,IMPS
0301b65b-8aca-43da-8cb6-2cce7b0b53be,HDFC-CA-29833423,2025-05-29,2025-05-29,CREDIT,49275,61720948,INR,Delta Systems,IMPS-CLIENT-9290,Client Collection,IMPS
28950a50-4f70-4f12-82c2-69d819d10c50,HDFC-CA-29833423,2025-05-29,2025-05-29,CREDIT,31536,61752484,INR,Delta Systems,IMPS-CLIENT-9192,Client Collection,IMPS
44ac2684-716d-4c4b-ad78-dc7f9f4893a1,HDFC-CA-29833423,2025-05-29,2025-05-29,CREDIT,65390,61817874,INR,Beta Solutions,IMPS-CLIENT-6572,Client Collection,IMPS
24d152c5-fe05-45a1-a4ce-22d8e1a57cfe,HDFC-CA-29833423,2025-05-29,2025-05-29,CREDIT,151739,61969613,INR,Epsilon Infotech,IMPS-CLIENT-6084,Client Collection,IMPS
fed11659-5796-4f05-8d5d-5391fe3838c2,HDFC-CA-29833423,2025-05-29,2025-05-29,DEBIT,21781,61947832,INR,BESCOM,NEFT-VENDOR-9456,Vendor Payment,NEFT
f8c5d39e-bc3f-40f3-8c2c-ec44db633344,HDFC-CA-29833423,2025-05-29,2025-05-29,DEBIT,20395,61927437,INR,Prestige Office Rentals,NEFT-VENDOR-1598,Vendor Payment,NEFT
b626f40e-6670-4046-9607-ecde71af442b,HDFC-CA-29833423,2025-05-29,2025-05-29,DEBIT,63210,61864227,INR,Swiggy,NEFT-VENDOR-9558,Vendor Payment,NEFT
a2610951-0ac8-4bfc-b04f-c0785468f0bb,HDFC-CA-29833423,2025-05-29,2025-05-29,DEBIT,233,61863994,INR,Staples India,UPI-EXP-15771,Operating Expense,UPI
eb88af04-b703-47d2-9e19-3034d0eb294c,HDFC-CA-29833423,2025-05-29,2025-05-29,DEBIT,5828,61858166,INR,BESCOM,UPI-EXP-53684,Operating Expense,UPI
54d44a88-d6aa-4466-a0d7-263077de836f,HDFC-CA-29833423,2025-05-29,2025-05-29,DEBIT,4024,61854142,INR,AWS India Pvt Ltd,UPI-EXP-23513,Operating Expense,UPI
3c8913a9-500e-4267-8244-6b3b48c52c94,HDFC-CA-29833423,2025-05-29,2025-05-29,DEBIT,4464,61849678,INR,Staples India,UPI-EXP-12946,Operating Expense,UPI
f356df68-19e7-4f63-8db6-4d7b80344340,HDFC-CA-29833423,2025-05-30,2025-05-30,CREDIT,223834,62073512,INR,Gamma Technologies,IMPS-CLIENT-4438,Client Collection,IMPS
5e15e99a-6c7c-4ccd-ab1b-9e9785278674,HDFC-CA-29833423,2025-05-30,2025-05-30,CREDIT,109116,62182628,INR,Beta Solutions,IMPS-CLIENT-4154,Client Collection,IMPS
5e033d69-d08e-40b5-a4b6-4dd1c205da71,HDFC-CA-29833423,2025-05-30,2025-05-30,CREDIT,100121,62282749,INR,Gamma Technologies,IMPS-CLIENT-9720,Client Collection,IMPS
07922d33-f488-4446-a90e-c79e32042f7e,HDFC-CA-29833423,2025-05-30,2025-05-30,CREDIT,108663,62391412,INR,Delta Systems,IMPS-CLIENT-2927,Client Collection,IMPS
088e5c55-0e4d-45c5-80e6-5f27f27d63c6,HDFC-CA-29833423,2025-05-30,2025-05-30,CREDIT,96474,62487886,INR,Beta Solutions,IMPS-CLIENT-3580,Client Collection,IMPS
98627221-ff59-4190-a800-297901d2d093,HDFC-CA-29833423,2025-05-30,2025-05-30,CREDIT,96732,62584618,INR,Alpha Corp,IMPS-CLIENT-1249,Client Collection,IMPS
1d484417-33bf-4ac0-90fc-1a05d858c9e8,HDFC-CA-29833423,2025-05-30,2025-05-30,DEBIT,30076,62554542,INR,Uber India,NEFT-VENDOR-6218,Vendor Payment,NEFT
26d5f66f-8995-40ca-b25e-3b9421c9d147,HDFC-CA-29833423,2025-05-30,2025-05-30,DEBIT,1359,62553183,INR,Staples India,UPI-EXP-85246,Operating Expense,UPI
e0ea9ea1-97e6-4908-ad82-041b8ab31711,HDFC-CA-29833423,2025-05-30,2025-05-30,DEBIT,2205,62550978,INR,ACT Fibernet,UPI-EXP-19337,Operating Expense,UPI
3af07219-06fd-4a80-94dd-e9a6db3fc5e1,HDFC-CA-29833423,2025-05-30,2025-05-30,DEBIT,2750,62548228,INR,Uber India,UPI-EXP-80854,Operating Expense,UPI
9956d828-56b8-47ab-abcb-d194e8324f02,HDFC-CA-29833423,2025-05-30,2025-05-30,DEBIT,3834,62544394,INR,AWS India Pvt Ltd,UPI-EXP-27049,Operating Expense,UPI
ca39892d-d804-48b0-8eef-cd9d53542b7b,HDFC-CA-29833423,2025-05-30,2025-05-30,DEBIT,437,62543957,INR,Zomato,UPI-EXP-98538,Operating Expense,UPI
257ad243-9718-4ba7-9078-cf6fc81234b9,HDFC-CA-29833423,2025-05-30,2025-05-30,DEBIT,613,62543344,INR,BESCOM,UPI-EXP-60279,Operating Expense,UPI
8b2a0494-7af8-495a-a0f8-8c2f19397577,HDFC-CA-29833423,2025-05-30,2025-05-30,DEBIT,640,62542704,INR,BESCOM,UPI-EXP-65897,Operating Expense,UPI
fd9bac09-f020-489e-9842-c34ba29a65eb,HDFC-CA-29833423,2025-05-31,2025-05-31,CREDIT,71919,62614623,INR,Epsilon Infotech,IMPS-CLIENT-8304,Client Collection,IMPS
939e9a81-151f-4867-adf2-44b0726b7088,HDFC-CA-29833423,2025-05-31,2025-05-31,CREDIT,186563,62801186,INR,Gamma Technologies,IMPS-CLIENT-6119,Client Collection,IMPS
c7d705a5-961b-4c68-91d7-b39e09aea7fc,HDFC-CA-29833423,2025-05-31,2025-05-31,CREDIT,112118,62913304,INR,Beta Solutions,IMPS-CLIENT-9740,Client Collection,IMPS
171082de-50d4-48a2-8da6-4ebbe6b63879,HDFC-CA-29833423,2025-05-31,2025-05-31,CREDIT,45590,62958894,INR,Delta Systems,IMPS-CLIENT-3159,Client Collection,IMPS
c271028f-3f02-4a6f-b729-e506381fe751,HDFC-CA-29833423,2025-05-31,2025-05-31,CREDIT,49357,63008251,INR,Delta Systems,IMPS-CLIENT-2593,Client Collection,IMPS
c4b8a794-8cdb-489e-a0ab-8bfe77492765,HDFC-CA-29833423,2025-05-31,2025-05-31,DEBIT,43683,62964568,INR,Zomato,NEFT-VENDOR-8709,Vendor Payment,NEFT
22478af3-f34b-4620-a494-a68267180258,HDFC-CA-29833423,2025-05-31,2025-05-31,DEBIT,33368,62931200,INR,Prestige Office Rentals,NEFT-VENDOR-3354,Vendor Payment,NEFT
3f478059-6af3-4067-a866-442e3318fc96,HDFC-CA-29833423,2025-05-31,2025-05-31,DEBIT,36823,62894377,INR,Uber India,NEFT-VENDOR-7423,Vendor Payment,NEFT
0ecc5d72-fd19-4d3d-83e6-500a0d7f5061,HDFC-CA-29833423,2025-05-31,2025-05-31,DEBIT,27032,62867345,INR,Uber India,NEFT-VENDOR-6320,Vendor Payment,NEFT
466b07ce-edc0-4a00-b906-3c52607749e6,HDFC-CA-29833423,2025-05-31,2025-05-31,DEBIT,4193,62863152,INR,AWS India Pvt Ltd,UPI-EXP-18567,Operating Expense,UPI
179273e1-4063-41a5-bc65-404b5daf9164,HDFC-CA-29833423,2025-05-31,2025-05-31,DEBIT,4093,62859059,INR,BESCOM,UPI-EXP-56064,Operating Expense,UPI
87414641-acb8-4c9d-9dda-0b300724c0ec,HDFC-CA-29833423,2025-05-31,2025-05-31,DEBIT,4121,62854938,INR,Zomato,UPI-EXP-32387,Operating Expense,UPI
4a66f3a2-eb92-4236-aef2-fc44bdea6a49,HDFC-CA-29833423,2025-05-31,2025-05-31,DEBIT,2512,62852426,INR,Uber India,UPI-EXP-89225,Operating Expense,UPI
ee3a259b-205b-42a4-8105-7416c2fc2c87,HDFC-CA-29833423,2025-05-31,2025-05-31,DEBIT,4907,62847519,INR,ACT Fibernet,UPI-EXP-76577,Operating Expense,UPI
53eb2b6d-0123-49da-aeb5-e1f2ae8be1dc,HDFC-CA-29833423,2025-05-31,2025-05-31,DEBIT,1043,62846476,INR,Swiggy,UPI-EXP-24022,Operating Expense,UPI
9d6a690c-611d-4635-bbec-15b286d46149,HDFC-CA-29833423,2025-05-31,2025-05-31,DEBIT,2869,62843607,INR,BESCOM,UPI-EXP-49599,Operating Expense,UPI
0d875643-f378-4a30-a544-6390e042427b,HDFC-CA-29833423,2025-05-31,2025-05-31,DEBIT,4564,62839043,INR,Zomato,UPI-EXP-62535,Operating Expense,UPI
cd536020-76be-469c-bd2f-5981318199bd,HDFC-CA-29833423,2025-05-31,2025-05-31,DEBIT,5037,62834006,INR,Swiggy,UPI-EXP-41270,Operating Expense,UPI
5d471d24-035a-40fe-a779-24a289a465c1,HDFC-CA-29833423,2025-05-31,2025-05-31,DEBIT,5286,62828720,INR,Prestige Office Rentals,UPI-EXP-81820,Operating Expense,UPI
1e389cd0-cafe-4935-b2fe-a7809597391d,HDFC-CA-29833423,2025-06-01,2025-06-01,DEBIT,40000,62788720,INR,Prestige Office Rentals,ACH-OFFICE-RENT,Rent,ACH
0b129585-07b9-4b6a-9da8-4a5d9f3d7022,HDFC-CA-29833423,2025-06-01,2025-06-01,CREDIT,151451,62940171,INR,Delta Systems,IMPS-CLIENT-2082,Client Collection,IMPS
8c1d545e-e142-49fe-904d-afa9d3d60fe4,HDFC-CA-29833423,2025-06-01,2025-06-01,CREDIT,114316,63054487,INR,Beta Solutions,IMPS-CLIENT-8063,Client Collection,IMPS
d6310b31-b4b2-45a8-9c23-bed0ea7a88cf,HDFC-CA-29833423,2025-06-01,2025-06-01,CREDIT,230603,63285090,INR,Delta Systems,IMPS-CLIENT-6606,Client Collection,IMPS
6bb3e7d8-6ec5-42b6-817c-f367d15e36d5,HDFC-CA-29833423,2025-06-01,2025-06-01,DEBIT,25686,63259404,INR,BESCOM,NEFT-VENDOR-8972,Vendor Payment,NEFT
f050f0d9-08f4-4504-9b6e-d14937c31b90,HDFC-CA-29833423,2025-06-01,2025-06-01,DEBIT,17984,63241420,INR,Zomato,NEFT-VENDOR-6330,Vendor Payment,NEFT
c3eedf0a-40e2-4a3e-91db-ffdf71de8c68,HDFC-CA-29833423,2025-06-01,2025-06-01,DEBIT,6934,63234486,INR,Zomato,UPI-EXP-33091,Operating Expense,UPI
94ba8dee-f94e-47b6-ad4b-47a57bda4406,HDFC-CA-29833423,2025-06-01,2025-06-01,DEBIT,2723,63231763,INR,Swiggy,UPI-EXP-19123,Operating Expense,UPI
62d32a0b-45c2-489e-9770-afa637fa363e,HDFC-CA-29833423,2025-06-01,2025-06-01,DEBIT,5100,63226663,INR,BESCOM,UPI-EXP-99850,Operating Expense,UPI
b73c9ac9-086b-4f29-a684-07f79396c20a,HDFC-CA-29833423,2025-06-01,2025-06-01,DEBIT,6868,63219795,INR,Swiggy,UPI-EXP-52914,Operating Expense,UPI
271bcdad-6bf7-4929-a4cb-b59eb173d4c6,HDFC-CA-29833423,2025-06-02,2025-06-02,CREDIT,194080,63413875,INR,Alpha Corp,IMPS-CLIENT-2483,Client Collection,IMPS
80cf7781-2f7b-40c7-bd6b-9bcb72ca856d,HDFC-CA-29833423,2025-06-02,2025-06-02,CREDIT,82045,63495920,INR,Beta Solutions,IMPS-CLIENT-1003,Client Collection,IMPS
6cefa4f1-b8cd-41b1-b55d-d068067fc21d,HDFC-CA-29833423,2025-06-02,2025-06-02,CREDIT,223463,63719383,INR,Beta Solutions,IMPS-CLIENT-3444,Client Collection,IMPS
dbb7bc0b-996a-42e2-80bb-efe142d54485,HDFC-CA-29833423,2025-06-02,2025-06-02,CREDIT,143744,63863127,INR,Epsilon Infotech,IMPS-CLIENT-5775,Client Collection,IMPS
7d0205b4-f745-4f67-ab27-bac43a77c568,HDFC-CA-29833423,2025-06-02,2025-06-02,CREDIT,127231,63990358,INR,Epsilon Infotech,IMPS-CLIENT-8326,Client Collection,IMPS
6686f49d-b981-4bcb-bbf4-366e500449f5,HDFC-CA-29833423,2025-06-02,2025-06-02,DEBIT,29956,63960402,INR,Uber India,NEFT-VENDOR-5910,Vendor Payment,NEFT
6d284374-2bbe-4d07-b9d2-a49833a9bcce,HDFC-CA-29833423,2025-06-02,2025-06-02,DEBIT,77747,63882655,INR,Staples India,NEFT-VENDOR-8122,Vendor Payment,NEFT
fa17de48-3a4a-4f30-8c13-501d2a09d852,HDFC-CA-29833423,2025-06-02,2025-06-02,DEBIT,931,63881724,INR,AWS India Pvt Ltd,UPI-EXP-90149,Operating Expense,UPI
5fca1f9a-fc9f-4090-8bd9-e7a187a00260,HDFC-CA-29833423,2025-06-02,2025-06-02,DEBIT,4381,63877343,INR,Swiggy,UPI-EXP-26718,Operating Expense,UPI
4d0d3eb4-a525-448c-af8c-e952dc05aa6f,HDFC-CA-29833423,2025-06-02,2025-06-02,DEBIT,2609,63874734,INR,AWS India Pvt Ltd,UPI-EXP-58394,Operating Expense,UPI
16b66bca-1ebd-47cd-b407-bbd3de29ddd8,HDFC-CA-29833423,2025-06-02,2025-06-02,DEBIT,4696,63870038,INR,AWS India Pvt Ltd,UPI-EXP-10110,Operating Expense,UPI
ee27b840-108b-439c-94f0-3cf2ff1aab80,HDFC-CA-29833423,2025-06-02,2025-06-02,DEBIT,5961,63864077,INR,Uber India,UPI-EXP-24378,Operating Expense,UPI
4970a787-ffe9-45fa-83e7-90fe980d06ee,HDFC-CA-29833423,2025-06-02,2025-06-02,DEBIT,2511,63861566,INR,AWS India Pvt Ltd,UPI-EXP-40833,Operating Expense,UPI
3cfb9ae8-cc01-4f48-9e2c-bffeb3be1860,HDFC-CA-29833423,2025-06-02,2025-06-02,DEBIT,3736,63857830,INR,Swiggy,UPI-EXP-91948,Operating Expense,UPI
ea6ebc7e-b745-4938-b8c8-2874527decf8,HDFC-CA-29833423,2025-06-02,2025-06-02,DEBIT,2806,63855024,INR,Swiggy,UPI-EXP-63219,Operating Expense,UPI
82f3c06f-03c8-4666-ad78-5165c25f8170,HDFC-CA-29833423,2025-06-03,2025-06-03,CREDIT,139082,63994106,INR,Epsilon Infotech,IMPS-CLIENT-4460,Client Collection,IMPS
62dac2ec-b098-4ce1-b484-a12735501e0c,HDFC-CA-29833423,2025-06-03,2025-06-03,CREDIT,198667,64192773,INR,Beta Solutions,IMPS-CLIENT-8780,Client Collection,IMPS
b9e65342-c386-4a6e-9bb2-447f5e65d4e2,HDFC-CA-29833423,2025-06-03,2025-06-03,CREDIT,61456,64254229,INR,Beta Solutions,IMPS-CLIENT-7301,Client Collection,IMPS
e691aa5a-7c27-4f7d-b29b-07e1f731c4c2,HDFC-CA-29833423,2025-06-03,2025-06-03,CREDIT,246073,64500302,INR,Gamma Technologies,IMPS-CLIENT-7835,Client Collection,IMPS
8ed89f4e-2094-4fb6-9620-930f9c00a356,HDFC-CA-29833423,2025-06-03,2025-06-03,CREDIT,65440,64565742,INR,Gamma Technologies,IMPS-CLIENT-3056,Client Collection,IMPS
5d9096da-f8af-479e-8a56-744f380391e8,HDFC-CA-29833423,2025-06-03,2025-06-03,DEBIT,4520,64561222,INR,BESCOM,NEFT-VENDOR-1257,Vendor Payment,NEFT
02e9f740-405b-4b9b-9202-5c2326375796,HDFC-CA-29833423,2025-06-03,2025-06-03,DEBIT,21873,64539349,INR,Zomato,NEFT-VENDOR-8155,Vendor Payment,NEFT
de2c71dd-c3c0-46fc-81ef-9b59b4aa499a,HDFC-CA-29833423,2025-06-03,2025-06-03,DEBIT,893,64538456,INR,ACT Fibernet,UPI-EXP-94180,Operating Expense,UPI
1b3adaa6-d14d-44dd-9077-68ede9c6e4c6,HDFC-CA-29833423,2025-06-03,2025-06-03,DEBIT,6802,64531654,INR,Swiggy,UPI-EXP-69772,Operating Expense,UPI
777347fc-d300-4539-bebf-de3c0b60e92d,HDFC-CA-29833423,2025-06-03,2025-06-03,DEBIT,6662,64524992,INR,Swiggy,UPI-EXP-91690,Operating Expense,UPI
89646770-8f17-4c2a-a5d3-00110e8c3e9f,HDFC-CA-29833423,2025-06-03,2025-06-03,DEBIT,1672,64523320,INR,Zomato,UPI-EXP-76770,Operating Expense,UPI
bb68543a-f693-4a4c-aca1-4a7ef7ea3744,HDFC-CA-29833423,2025-06-03,2025-06-03,DEBIT,3674,64519646,INR,Zomato,UPI-EXP-60425,Operating Expense,UPI
200c9069-502b-40e9-bd6a-976de3fea261,HDFC-CA-29833423,2025-06-04,2025-06-04,CREDIT,84176,64603822,INR,Beta Solutions,IMPS-CLIENT-7959,Client Collection,IMPS
ede7c64e-322d-48a2-bc06-8529eb7be246,HDFC-CA-29833423,2025-06-04,2025-06-04,CREDIT,183485,64787307,INR,Alpha Corp,IMPS-CLIENT-9161,Client Collection,IMPS
74811f97-77c0-4380-b490-4c9a145d7d1b,HDFC-CA-29833423,2025-06-04,2025-06-04,CREDIT,246984,65034291,INR,Beta Solutions,IMPS-CLIENT-9220,Client Collection,IMPS
df22f77c-b8ab-4e65-a320-e6d7138adaef,HDFC-CA-29833423,2025-06-04,2025-06-04,CREDIT,95582,65129873,INR,Delta Systems,IMPS-CLIENT-9948,Client Collection,IMPS
e2832b23-765e-43c1-b227-9f38b1c6bbe0,HDFC-CA-29833423,2025-06-04,2025-06-04,DEBIT,7385,65122488,INR,AWS India Pvt Ltd,NEFT-VENDOR-8917,Vendor Payment,NEFT
cee2580b-2ae8-483b-9276-4a6c611b28f5,HDFC-CA-29833423,2025-06-04,2025-06-04,DEBIT,51310,65071178,INR,BESCOM,NEFT-VENDOR-8889,Vendor Payment,NEFT
6fd9a6fc-85d2-492a-8d75-e251f66de622,HDFC-CA-29833423,2025-06-04,2025-06-04,DEBIT,13494,65057684,INR,ACT Fibernet,NEFT-VENDOR-9624,Vendor Payment,NEFT
d2cb2f09-5127-4532-82fa-c0a8c89a03e7,HDFC-CA-29833423,2025-06-04,2025-06-04,DEBIT,4008,65053676,INR,BESCOM,UPI-EXP-78597,Operating Expense,UPI
9027948d-4caa-48f1-b05d-fb673b8f09e9,HDFC-CA-29833423,2025-06-04,2025-06-04,DEBIT,5197,65048479,INR,BESCOM,UPI-EXP-42142,Operating Expense,UPI
42f1a42f-4aba-42c1-9889-0bf366699c27,HDFC-CA-29833423,2025-06-04,2025-06-04,DEBIT,4070,65044409,INR,BESCOM,UPI-EXP-99662,Operating Expense,UPI
eb87f187-cd3a-4957-9070-37bbaccc6d74,HDFC-CA-29833423,2025-06-04,2025-06-04,DEBIT,5391,65039018,INR,Staples India,UPI-EXP-90352,Operating Expense,UPI
6efe7d0b-fe81-43f7-902f-1b7b618e9286,HDFC-CA-29833423,2025-06-04,2025-06-04,DEBIT,632,65038386,INR,Uber India,UPI-EXP-80127,Operating Expense,UPI
91e8f89e-ac6b-4c10-86b8-38ef81baac5d,HDFC-CA-29833423,2025-06-04,2025-06-04,DEBIT,6577,65031809,INR,AWS India Pvt Ltd,UPI-EXP-71455,Operating Expense,UPI
70b9d156-92c8-4baf-973b-54281e8a03d7,HDFC-CA-29833423,2025-06-04,2025-06-04,DEBIT,3919,65027890,INR,Zomato,UPI-EXP-85230,Operating Expense,UPI
d8de0d4f-7394-4f42-8fd0-efd395c4aa29,HDFC-CA-29833423,2025-06-05,2025-06-05,DEBIT,180000,64847890,INR,ABC Tech Payroll,NEFT-SALARY-Jun25,Salary,NEFT
19f6b5b6-e4c4-4f83-9a04-6fa4f86e2877,HDFC-CA-29833423,2025-06-05,2025-06-05,CREDIT,135366,64983256,INR,Gamma Technologies,IMPS-CLIENT-5827,Client Collection,IMPS
a51555dd-89f7-4e34-9432-bb8a346bfaf4,HDFC-CA-29833423,2025-06-05,2025-06-05,CREDIT,100814,65084070,INR,Beta Solutions,IMPS-CLIENT-1578,Client Collection,IMPS
f78a4899-447d-415a-919b-941da9c48198,HDFC-CA-29833423,2025-06-05,2025-06-05,CREDIT,207203,65291273,INR,Epsilon Infotech,IMPS-CLIENT-5981,Client Collection,IMPS
6fcb879d-cc20-45b5-896d-accb789132da,HDFC-CA-29833423,2025-06-05,2025-06-05,CREDIT,215571,65506844,INR,Epsilon Infotech,IMPS-CLIENT-5267,Client Collection,IMPS
810768ca-d13c-491f-8a2a-2a80dc1cbddb,HDFC-CA-29833423,2025-06-05,2025-06-05,DEBIT,65018,65441826,INR,ACT Fibernet,NEFT-VENDOR-1845,Vendor Payment,NEFT
8d7c7e6f-8a49-4543-a21e-8d84ffc7ef52,HDFC-CA-29833423,2025-06-05,2025-06-05,DEBIT,6826,65435000,INR,AWS India Pvt Ltd,UPI-EXP-47593,Operating Expense,UPI
bf51eb3d-7f9f-47bc-8cd3-0f04b5814bb0,HDFC-CA-29833423,2025-06-05,2025-06-05,DEBIT,4171,65430829,INR,BESCOM,UPI-EXP-26622,Operating Expense,UPI
fd5cc923-f4e2-4b0e-8517-c32943831423,HDFC-CA-29833423,2025-06-05,2025-06-05,DEBIT,4341,65426488,INR,BESCOM,UPI-EXP-46418,Operating Expense,UPI
d9db9caa-d81e-4371-aa4a-07a3b3cdfcb1,HDFC-CA-29833423,2025-06-05,2025-06-05,DEBIT,2264,65424224,INR,ACT Fibernet,UPI-EXP-90713,Operating Expense,UPI
b4c79db2-1e58-4ff1-8c85-40af746f6b41,HDFC-CA-29833423,2025-06-05,2025-06-05,DEBIT,2501,65421723,INR,Staples India,UPI-EXP-43679,Operating Expense,UPI
8b27e0b6-0274-484e-9594-843ac0883d7b,HDFC-CA-29833423,2025-06-05,2025-06-05,DEBIT,316,65421407,INR,BESCOM,UPI-EXP-89144,Operating Expense,UPI
ba62cfe3-de6a-41a7-93ea-1d6a75d83df6,HDFC-CA-29833423,2025-06-05,2025-06-05,DEBIT,1630,65419777,INR,ACT Fibernet,UPI-EXP-96396,Operating Expense,UPI
3e5c6bdd-8718-452b-8ef8-1f0002049269,HDFC-CA-29833423,2025-06-06,2025-06-06,CREDIT,121932,65541709,INR,Beta Solutions,IMPS-CLIENT-5280,Client Collection,IMPS
39a0869b-6a75-4800-b706-8f619defa85a,HDFC-CA-29833423,2025-06-06,2025-06-06,CREDIT,230134,65771843,INR,Beta Solutions,IMPS-CLIENT-8944,Client Collection,IMPS
df16c8a7-96c0-47d3-b61c-99c7bc77b546,HDFC-CA-29833423,2025-06-06,2025-06-06,CREDIT,72398,65844241,INR,Epsilon Infotech,IMPS-CLIENT-1542,Client Collection,IMPS
0289c875-2cb0-4d1f-b258-02df6a01e206,HDFC-CA-29833423,2025-06-06,2025-06-06,CREDIT,114875,65959116,INR,Alpha Corp,IMPS-CLIENT-3376,Client Collection,IMPS
4c9e3ea9-b8f7-4f86-b5f7-020bd1b5b2d3,HDFC-CA-29833423,2025-06-06,2025-06-06,CREDIT,181118,66140234,INR,Beta Solutions,IMPS-CLIENT-9125,Client Collection,IMPS
