invoice_id,client_id,client_name,invoice_number,invoice_date,due_date,service_type,gross_amount,tax_amount,net_amount,collection_status
fade3fda-b280-41fa-a278-5657fa608e1b,C002,Beta Solutions,C002-INV-64523,2025-11-07,2025-12-22,IT Consulting,76451,13761.18,90212.18,Pending
822959af-d6fb-431d-98e0-ff54e56ec867,C003,Gamma Technologies,C003-INV-16166,2025-05-01,2025-05-31,IT Consulting,195969,35274.42,231243.41999999998,Collected
ae54cebc-3172-4f7a-8596-af874727cc5e,C003,Gamma Technologies,C003-INV-30788,2025-05-14,2025-06-28,IT Consulting,227452,40941.36,268393.36,Collected
0c304a0f-b272-48a7-9449-828a6c1a4feb,C005,Epsilon Infotech,C005-INV-66442,2025-01-17,2025-02-16,IT Consulting,138535,24936.3,163471.3,Collected
a19c37ad-9fcc-48b2-8425-295af911cd10,C005,Epsilon Infotech,C005-INV-39372,2025-04-27,2025-05-27,IT Consulting,197320,35517.6,232837.6,Pending
63badae3-c865-464b-8e25-52ad5e78ecc5,C003,Gamma Technologies,C003-INV-16117,2025-06-24,2025-08-08,IT Consulting,251686,45303.48,296989.48,Overdue
b0a9598f-7853-4f6b-8916-1db5d2bcb86f,C003,Gamma Technologies,C003-INV-16608,2025-03-19,2025-04-18,IT Consulting,235179,42332.22,277511.22,Pending
58c7629a-ec06-473c-a263-a47d456f7ea3,C004,Delta Systems,C004-INV-90028,2025-02-26,2025-03-28,IT Consulting,254905,45882.9,300787.9,Overdue
9b0b1031-660d-4967-9a40-d70851164654,C001,Alpha Corp,C001-INV-23816,2025-10-15,2025-11-14,IT Consulting,182987,32937.66,215924.66,Collected
48798660-f6b8-4ef2-8ab5-71ca5d766166,C001,Alpha Corp,C001-INV-48289,2025-04-16,2025-05-31,IT Consulting,91165,16409.7,107574.7,Overdue
80e18b7a-03cf-41b5-9288-47d3b9015711,C004,Delta Systems,C004-INV-23014,2025-09-17,2025-11-01,IT Consulting,242034,43566.12,285600.12,Collected
849e4e37-5999-4c8f-9589-51b0de1237fe,C003,Gamma Technologies,C003-INV-36462,2025-06-21,2025-07-21,IT Consulting,82239,14803.02,97042.02,Pending
6c6d9c35-4233-41e7-a8e7-dabffc1cb3c6,C004,Delta Systems,C004-INV-72084,2025-01-04,2025-02-03,IT Consulting,268841,48391.38,317232.38,Pending
2b2f7746-264e-42b4-a6e9-5baeb27a4703,C003,Gamma Technologies,C003-INV-44867,2025-09-16,2025-10-16,IT Consulting,72343,13021.74,85364.74,Pending
b4d95b55-8e0c-4ad5-8d3a-0a64d281aec6,C004,Delta Systems,C004-INV-79422,2025-07-04,2025-08-03,IT Consulting,89743,16153.74,105896.74,Pending
26c35dd8-c69e-4f23-bbb4-b1ecfc8dc268,C002,Beta Solutions,C002-INV-63648,2025-03-12,2025-04-26,IT Consulting,158372,28506.96,186878.96,Pending
ed2e427e-87b9-4bb9-901f-22573c8fe3fb,C005,Epsilon Infotech,C005-INV-13901,2025-12-16,2026-01-30,IT Consulting,297395,53531.1,350926.1,Pending
4ef08766-4082-4f77-96a2-ed7cd4b5813b,C002,Beta Solutions,C002-INV-54342,2025-01-06,2025-02-05,IT Consulting,72224,13000.32,85224.32,Pending
20784f04-c0e4-4417-b035-9968924f6d27,C004,Delta Systems,C004-INV-61546,2025-03-26,2025-05-10,IT Consulting,66113,11900.34,78013.34,Collected
a674a98f-29fd-4519-ab3d-96d7b8737fb1,C002,Beta Solutions,C002-INV-96554,2025-10-22,2025-11-21,IT Consulting,215572,38802.96,254374.96,Overdue
1876a343-a3e2-40f7-a9eb-5a2a10764901,C003,Gamma Technologies,C003-INV-99243,2025-08-03,2025-09-17,IT Consulting,282202,50796.36,332998.36,Overdue
5b1fb24f-1057-43a7-946a-85c7fc817e85,C005,Epsilon Infotech,C005-INV-55109,2025-06-05,2025-07-20,IT Consulting,288349,51902.82,340251.82,Collected
3b023c5d-9b19-4241-b7d0-5fbcbff40ccb,C003,Gamma Technologies,C003-INV-62944,2025-09-28,2025-10-28,IT Consulting,233578,42044.04,275622.04,Pending
0b97f9b6-0a1f-4530-afca-eb7dc04ee20e,C002,Beta Solutions,C002-INV-55252,2025-10-06,2025-11-20,IT Consulting,232837,41910.66,274747.66000000003,Overdue
4db1b55d-34aa-498d-95dd-453107e79cc4,C004,Delta Systems,C004-INV-14845,2025-04-12,2025-05-27,IT Consulting,72093,12976.74,85069.74,Overdue
747fe2e4-bed9-4ba2-aaaf-b8ef3e5085db,C003,Gamma Technologies,C003-INV-80882,2025-07-19,2025-08-18,IT Consulting,186438,33558.84,219996.84,Pending
36431f94-5c80-4eca-b2a1-d31c43b21e04,C002,Beta Solutions,C002-INV-54657,2025-02-17,2025-04-03,IT Consulting,186665,33599.7,220264.7,Overdue
41763ed7-6290-4de4-b976-66513ecdb27a,C002,Beta Solutions,C002-INV-80770,2025-01-12,2025-02-11,IT Consulting,283391,51010.38,334401.38,Overdue
675341b3-2a2f-4458-8a1c-c4dd25e1f94e,C003,Gamma Technologies,C003-INV-65410,2025-05-04,2025-06-18,IT Consulting,240450,43281.0,283731.0,Overdue
152c462c-b8f3-4a55-a210-a785541b8d71,C001,Alpha Corp,C001-INV-92180,2025-01-31,2025-03-17,IT Consulting,118093,21256.74,139349.74,Overdue
448dad94-dbe4-4e91-adfb-aff01ed22bd1,C003,Gamma Technologies,C003-INV-95322,2025-03-05,2025-04-04,IT Consulting,248327,44698.86,293025.86,Collected
19ca1e91-7f3e-4195-b65f-217da38af010,C004,Delta Systems,C004-INV-54430,2025-06-02,2025-07-02,IT Consulting,168789,30382.02,199171.02,Collected
0b6ebd28-dd3b-4bc1-b21f-4c23a8d3e540,C005,Epsilon Infotech,C005-INV-49216,2025-10-17,2025-11-16,IT Consulting,141838,25530.84,167368.84,Pending
d3d7feb9-49f5-4a78-887d-e02eadd1049a,C005,Epsilon Infotech,C005-INV-59501,2025-12-11,2026-01-10,IT Consulting,237262,42707.16,279969.16000000003,Overdue
9b63be53-2bf2-4944-8395-a3a66d83d893,C002,Beta Solutions,C002-INV-86332,2025-02-23,2025-04-09,IT Consulting,185384,33369.12,218753.12,Collected
6b7af7f6-3ccd-48bf-9eb2-afcdaec4cf26,C003,Gamma Technologies,C003-INV-65796,2025-08-21,2025-09-20,IT Consulting,88418,15915.24,104333.24,Pending
6403c092-3a83-49da-92f8-32687716fdc4,C001,Alpha Corp,C001-INV-27047,2025-02-17,2025-03-19,IT Consulting,161381,29048.58,190429.58000000002,Pending
12e41a72-4c16-4f4e-8db9-64b4e8716db2,C002,Beta Solutions,C002-INV-98712,2025-08-17,2025-09-16,IT Consulting,146808,26425.44,173233.44,Overdue
65152de3-7e8d-4dd9-ac8b-4ba6803b3978,C004,Delta Systems,C004-INV-44562,2025-10-29,2025-12-13,IT Consulting,278593,50146.74,328739.74,Overdue
39034de3-e921-4d8c-bf9a-7b75592b8ae6,C004,Delta Systems,C004-INV-74165,2025-11-22,2026-01-06,IT Consulting,165364,29765.52,195129.52,Overdue
f03a0cb9-836f-41fc-95cf-8b208436554f,C004,Delta Systems,C004-INV-26662,2025-03-25,2025-04-24,IT Consulting,182588,32865.84,215453.84,Pending
72940996-e78d-4846-94cc-b133044c6304,C004,Delta Systems,C004-INV-37871,2025-03-08,2025-04-07,IT Consulting,232051,41769.18,273820.18,Pending
4c0dbedf-0ce8-48ed-9cc5-e31cc958bba6,C004,Delta Systems,C004-INV-83272,2025-01-17,2025-02-16,IT Consulting,297482,53546.76,351028.76,Pending
26ca43e6-4780-4138-b984-b6b5d9900c3f,C001,Alpha Corp,C001-INV-25842,2025-11-05,2025-12-20,IT Consulting,78923,14206.14,93129.14,Pending
7428cef5-146d-4e1d-89a2-0228df5d9ec3,C005,Epsilon Infotech,C005-INV-30093,2025-05-29,2025-06-28,IT Consulting,187042,33667.56,220709.56,Collected
25ecdedb-b76f-496b-aae3-59448b5dcf0a,C003,Gamma Technologies,C003-INV-48532,2025-06-06,2025-07-21,IT Consulting,129497,23309.46,152806.46,Pending
c6bab162-56d3-4d2f-8055-164304a3effb,C001,Alpha Corp,C001-INV-87283,2025-03-15,2025-04-14,IT Consulting,255466,45983.88,301449.88,Pending
0b2c1e83-f09e-4465-8c50-7fb02d4a2043,C001,Alpha Corp,C001-INV-33996,2025-06-06,2025-07-21,IT Consulting,106513,19172.34,125685.34,Overdue
c59f0760-b27d-47ae-90dd-a5293e2565bb,C004,Delta Systems,C004-INV-55698,2025-01-02,2025-02-01,IT Consulting,193533,34835.94,228368.94,Collected
9ea82571-bda6-445f-be12-6ed18ea83c2a,C001,Alpha Corp,C001-INV-50593,2025-08-02,2025-09-16,IT Consulting,200224,36040.32,236264.32,Overdue
1faca065-78eb-4c1f-9808-736a829d0b8e,C004,Delta Systems,C004-INV-89391,2025-06-22,2025-08-06,IT Consulting,174578,31424.04,206002.04,Collected
15c10bdd-cf1d-4b25-affe-e5efaa47a6e2,C002,Beta Solutions,C002-INV-68973,2025-09-16,2025-10-31,IT Consulting,249669,44940.42,294609.42,Overdue
560d859b-7b1a-4643-9b93-6263e2d80288,C004,Delta Systems,C004-INV-91889,2025-03-18,2025-05-02,IT Consulting,73413,13214.34,86627.34,Overdue
b560f620-8ccb-4112-b8da-d4e2d12f1cb3,C005,Epsilon Infotech,C005-INV-61825,2025-07-29,2025-09-12,IT Consulting,111032,19985.76,131017.76,Pending
67597b79-a475-4ea9-ae6e-85125875fb6d,C005,Epsilon Infotech,C005-INV-46356,2025-01-24,2025-03-10,IT Consulting,242915,43724.7,286639.7,Overdue
e3a5b803-1791-4512-ab65-872cec3fb814,C001,Alpha Corp,C001-INV-92589,2025-03-26,2025-04-25,IT Consulting,199945,35990.1,235935.1,Overdue
8ddf995e-74ee-4e19-a151-3cd54bac86d9,C003,Gamma Technologies,C003-INV-83315,2025-10-15,2025-11-14,IT Consulting,218798,39383.64,258181.64,Collected
942c58f6-f81a-4cd2-a65f-fa9bbbe5e334,C002,Beta Solutions,C002-INV-78387,2025-11-13,2025-12-13,IT Consulting,199486,35907.48,235393.48,Collected
df839402-8d69-4e7d-99bd-a89e5ebffd6c,C004,Delta Systems,C004-INV-96278,2025-09-15,2025-10-15,IT Consulting,81531,14675.58,96206.58,Overdue
3653465f-bb1d-4397-aa49-c97d1feb0fce,C002,Beta Solutions,C002-INV-36975,2025-01-10,2025-02-24,IT Consulting,256243,46123.74,302366.74,Collected
f2549474-c84d-471f-a76a-ea60b4022bc2,C005,Epsilon Infotech,C005-INV-79932,2025-08-16,2025-09-15,IT Consulting,261529,47075.22,308604.22,Overdue
e4f98673-cab8-4122-b542-3409241177ea,C003,Gamma Technologies,C003-INV-13049,2025-07-25,2025-08-24,IT Consulting,178836,32190.48,211026.48,Pending
64a89123-a920-4f29-8912-97d35b20a9ea,C004,Delta Systems,C004-INV-79193,2025-04-03,2025-05-18,IT Consulting,56306,10135.08,66441.08,Pending
45388101-c845-43f7-b5fa-7294a23b0cc9,C004,Delta Systems,C004-INV-23019,2025-05-12,2025-06-11,IT Consulting,80053,14409.54,94462.54000000001,Overdue
1ca8a133-6ea8-454c-a0be-f5525b2b21e7,C002,Beta Solutions,C002-INV-43496,2025-05-27,2025-06-26,IT Consulting,97885,17619.3,115504.3,Collected
9fa7eefd-db63-45e9-836e-dacb26c81037,C002,Beta Solutions,C002-INV-32176,2025-06-07,2025-07-22,IT Consulting,227893,41020.74,268913.74,Collected
713745a5-3e77-48ac-8d4e-50e13b7a14e2,C005,Epsilon Infotech,C005-INV-17667,2025-06-16,2025-07-16,IT Consulting,57122,10281.96,67403.95999999999,Pending
8324c386-bfd1-4760-a06b-b1e8d0ff6804,C004,Delta Systems,C004-INV-64109,2025-02-20,2025-04-06,IT Consulting,87345,15722.1,103067.1,Pending
759f2143-b555-47ee-abeb-78109bcaa42a,C003,Gamma Technologies,C003-INV-36549,2025-07-12,2025-08-11,IT Consulting,63599,11447.82,75046.82,Collected
a7fe3a6c-7442-45f3-b43a-f454fafb5abb,C005,Epsilon Infotech,C005-INV-76666,2025-10-28,2025-11-27,IT Consulting,179231,32261.58,211492.58000000002,Overdue
a7272239-be5b-4192-8a06-d3a2a5cc7a30,C004,Delta Systems,C004-INV-51724,2025-02-28,2025-04-14,IT Consulting,65894,11860.92,77754.92,Pending
36c5c238-0d87-4a5f-8440-6189c1f7a122,C005,Epsilon Infotech,C005-INV-13788,2025-07-28,2025-08-27,IT Consulting,176922,31845.96,208767.96,Pending
ced5f4e8-c55b-45f0-b59a-9f6277b3f390,C002,Beta Solutions,C002-INV-86830,2025-01-10,2025-02-24,IT Consulting,195247,35144.46,230391.46,Overdue
3296c38b-32fb-4442-900e-578f0d280a44,C001,Alpha Corp,C001-INV-84481,2025-05-07,2025-06-06,IT Consulting,129852,23373.36,153225.36,Pending
8155ecd3-d203-49c3-b7c3-7a0f0f8d6ef4,C004,Delta Systems,C004-INV-28660,2025-02-12,2025-03-14,IT Consulting,255227,45940.86,301167.86,Pending
7a898192-7d70-4947-bf12-600cbd9d9d43,C005,Epsilon Infotech,C005-INV-65542,2025-03-28,2025-04-27,IT Consulting,190911,34363.98,225274.98,Overdue
90ed774a-9482-4737-b68a-f0d1b4fa20d2,C004,Delta Systems,C004-INV-70902,2025-01-22,2025-02-21,IT Consulting,263029,47345.22,310374.22,Overdue
70616e9a-c654-4b6a-92b2-71e6b0836fd5,C003,Gamma Technologies,C003-INV-17887,2025-12-01,2025-12-31,IT Consulting,50142,9025.56,59167.56,Pending
4abda0e4-c23f-4dba-992a-7bb30d9a979f,C003,Gamma Technologies,C003-INV-99128,2025-11-03,2025-12-18,IT Consulting,270066,48611.88,318677.88,Pending
3fcb78ca-49b9-487f-9048-c03957ae8401,C003,Gamma Technologies,C003-INV-76889,2025-11-20,2025-12-20,IT Consulting,203395,36611.1,240006.1,Pending
f7dbd78c-3810-49ff-81eb-d6f5b58a3e4c,C001,Alpha Corp,C001-INV-21759,2025-03-24,2025-04-23,IT Consulting,128810,23185.8,151995.8,Pending
2ee0a2e8-1fd8-4a36-990d-ffc1dec8dc61,C001,Alpha Corp,C001-INV-66618,2025-03-13,2025-04-27,IT Consulting,280235,50442.3,330677.3,Collected
8183bc07-651a-429b-9391-233259a9eb37,C005,Epsilon Infotech,C005-INV-99404,2025-09-16,2025-10-31,IT Consulting,281717,50709.06,332426.06,Pending
3f2cf26c-ac2e-4b32-9a0d-566e769917ee,C003,Gamma Technologies,C003-INV-42234,2025-12-29,2026-02-12,IT Consulting,121568,21882.24,143450.24,Overdue
7d832c60-4365-4437-954c-e2aa3cb37816,C003,Gamma Technologies,C003-INV-88579,2025-06-24,2025-07-24,IT Consulting,170533,30695.94,201228.94,Pending
defefea7-64b7-4bdd-8e68-2007ccb179e8,C001,Alpha Corp,C001-INV-10268,2025-12-21,2026-01-20,IT Consulting,219461,39502.98,258963.98,Overdue
40556fee-f8ef-43e0-a425-9f0a439f9d29,C004,Delta Systems,C004-INV-32745,2025-01-03,2025-02-02,IT Consulting,226345,40742.1,267087.1,Pending
605903c9-57bc-4a89-89de-6c91eb611052,C005,Epsilon Infotech,C005-INV-61483,2025-12-23,2026-02-06,IT Consulting,249875,44977.5,294852.5,Overdue
cb729ae5-bf5f-476c-823a-2dec711eb690,C001,Alpha Corp,C001-INV-14056,2025-11-29,2025-12-29,IT Consulting,191203,34416.54,225619.54,Overdue
56e6d5de-eeaf-4e9b-b977-67e6b2c97260,C004,Delta Systems,C004-INV-59332,2025-12-11,2026-01-10,IT Consulting,142535,25656.3,168191.3,Overdue
856c5dec-fb4d-4b66-99a4-2eef994028a5,C003,Gamma Technologies,C003-INV-11105,2025-07-18,2025-08-17,IT Consulting,269977,48595.86,318572.86,Collected
8dd61301-69f5-4bdf-b33f-00b012487771,C004,Delta Systems,C004-INV-11227,2025-07-09,2025-08-08,IT Consulting,166543,29977.74,196520.74,Collected
5c39b088-f676-44be-8a06-b576bfe71ea7,C001,Alpha Corp,C001-INV-21792,2025-05-24,2025-07-08,IT Consulting,100203,18036.54,118239.54000000001,Overdue
22311864-dd50-4488-b0b2-e927a17da1d1,C003,Gamma Technologies,C003-INV-57579,2025-04-24,2025-05-24,IT Consulting,179448,32300.64,211748.64,Collected
a45f5cfb-d30f-47bd-9df9-e1a9cfc6544f,C003,Gamma Technologies,C003-INV-35701,2025-09-10,2025-10-10,IT Consulting,51870,9336.6,61206.6,Overdue
6f3dcca3-f4a5-4f98-bab2-65d3efff10a0,C004,Delta Systems,C004-INV-75578,2025-02-26,2025-04-12,IT Consulting,199186,35853.48,235039.48,Pending
81e6661f-67e4-41c2-bbb3-2007b8ebec41,C002,Beta Solutions,C002-INV-84148,2025-10-10,2025-11-09,IT Consulting,222972,40134.96,263106.96,Overdue
1b6fb6f1-ed73-45bf-89ee-9669943b043c,C005,Epsilon Infotech,C005-INV-87091,2025-10-17,2025-11-16,IT Consulting,67133,12083.94,79216.94,Collected
e52d545b-7fe7-4d9e-8d0a-7d64ff0392bd,C001,Alpha Corp,C001-INV-84698,2025-03-07,2025-04-21,IT Consulting,294728,53051.04,347779.04,Collected
8406241e-6570-494f-85f8-0bf6df834193,C005,Epsilon Infotech,C005-INV-98864,2025-05-21,2025-06-20,IT Consulting,272210,48997.8,321207.8,Collected
3c162ac7-73df-40fe-bdf0-d0fc4a310e65,C005,Epsilon Infotech,C005-INV-83415,2025-11-11,2025-12-26,IT Consulting,228436,41118.48,269554.48,Pending
6eda7a3c-8967-432d-968f-c33c94d37244,C001,Alpha Corp,C001-INV-52336,2025-08-07,2025-09-06,IT Consulting,273834,49290.12,323124.12,Pending
74d43c1c-f6dc-4ef0-83fa-50b7552d3df9,C004,Delta Systems,C004-INV-77933,2025-05-21,2025-06-20,IT Consulting,228303,41094.54,269397.54,Pending
b675d297-6037-446a-8fd4-fac989a0246f,C004,Delta Systems,C004-INV-39431,2025-07-05,2025-08-04,IT Consulting,281683,50702.94,332385.94,Collected
c370866e-c7f2-4316-b800-9f4767f6e35e,C003,Gamma Technologies,C003-INV-10676,2025-08-04,2025-09-18,IT Consulting,132900,23922.0,156822.0,Pending
dc1b5711-29de-4240-a0dd-67700788553b,C002,Beta Solutions,C002-INV-84949,2025-06-21,2025-07-21,IT Consulting,280712,50528.16,331240.16000000003,Collected
14eedd4c-7e79-49e8-8d71-35d696722ff7,C002,Beta Solutions,C002-INV-42765,2025-12-20,2026-02-03,IT Consulting,69514,12512.52,82026.52,Collected
43a70544-7539-488c-9a95-c4c6f6b1fa70,C002,Beta Solutions,C002-INV-92050,2025-06-18,2025-08-02,IT Consulting,66474,11965.32,78439.32,Overdue
69d14c54-b758-4a23-845d-b82da6c82da0,C001,Alpha Corp,C001-INV-13148,2025-01-15,2025-03-01,IT Consulting,163232,29381.76,192613.76,Overdue
302a29e9-0145-465a-9f70-dfc9926edb2f,C003,Gamma Technologies,C003-INV-72072,2025-05-09,2025-06-08,IT Consulting,78269,14088.42,92357.42,Collected
bda143dc-56e3-4760-aaed-4270cc2e6290,C003,Gamma Technologies,C003-INV-41030,2025-01-28,2025-03-14,IT Consulting,186229,33521.22,219750.22,Collected
965e4d82-f23a-46b6-bc72-bbf288e657c3,C005,Epsilon Infotech,C005-INV-22539,2025-11-14,2025-12-29,IT Consulting,250303,45054.54,295357.54,Overdue
c4386c0a-999e-494f-a428-ad8c6b73a7fc,C004,Delta Systems,C004-INV-17954,2025-10-24,2025-11-23,IT Consulting,72422,13035.96,85457.95999999999,Collected
5c7d768b-83d6-4ca2-b799-c929f9a47df4,C004,Delta Systems,C004-INV-26716,2025-06-10,2025-07-10,IT Consulting,255166,45929.88,301095.88,Collected
2f2c6702-eb97-49d4-a5dd-e174dcd8a5e7,C004,Delta Systems,C004-INV-92075,2025-01-29,2025-03-15,IT Consulting,210101,37818.18,247919.18,Pending
8367765e-fd86-468b-9fce-10f03e2644cd,C001,Alpha Corp,C001-INV-16842,2025-02-22,2025-03-24,IT Consulting,196606,35389.08,231995.08000000002,Pending
ebd418d4-4711-4795-9d5f-5a678242ef14,C004,Delta Systems,C004-INV-63884,2025-07-25,2025-08-24,IT Consulting,211822,38127.96,249949.96,Collected
b7ae2afe-9321-4457-9d33-794e970ea51f,C005,Epsilon Infotech,C005-INV-60321,2025-12-04,2026-01-03,IT Consulting,168859,30394.62,199253.62,Pending
b91b9846-dcdd-4a87-aa11-7074a05a8b2b,C004,Delta Systems,C004-INV-95317,2025-11-14,2025-12-14,IT Consulting,139028,25025.04,164053.04,Overdue
695299ea-3dca-4ad3-8280-4c65c2ac5d92,C001,Alpha Corp,C001-INV-35228,2025-08-21,2025-10-05,IT Consulting,204091,36736.38,240827.38,Collected
f7cc073b-1919-4d25-9d09-f4debfafdde2,C001,Alpha Corp,C001-INV-35377,2025-01-07,2025-02-06,IT Consulting,205421,36975.78,242396.78,Overdue
66d9fd29-c5af-4442-9a22-697ab3c392a1,C002,Beta Solutions,C002-INV-65182,2025-11-23,2026-01-07,IT Consulting,143163,25769.34,168932.34,Pending
8dc1ea0f-0c08-445c-bb78-63355722d78f,C005,Epsilon Infotech,C005-INV-28045,2025-08-16,2025-09-15,IT Consulting,113740,20473.2,134213.2,Collected
5549f6ce-6c0c-4f1f-99fa-691558434684,C001,Alpha Corp,C001-INV-67127,2025-03-07,2025-04-21,IT Consulting,203229,36581.22,239810.22,Overdue
5c2230e8-d707-47ee-ac88-b47dcfa6f949,C003,Gamma Technologies,C003-INV-71541,2025-06-09,2025-07-09,IT Consulting,88642,15955.56,104597.56,Pending
e6413746-e73d-4d89-a7fc-d3f48820119a,C005,Epsilon Infotech,C005-INV-11059,2025-06-25,2025-08-09,IT Consulting,146686,26403.48,173089.48,Overdue
e55f225f-ec10-4551-8a6d-612d2db137f4,C005,Epsilon Infotech,C005-INV-41114,2025-12-03,2026-01-02,IT Consulting,65025,11704.5,76729.5,Overdue
20e93805-b5da-4779-9f00-31d5506b650e,C005,Epsilon Infotech,C005-INV-35612,2025-01-28,2025-03-14,IT Consulting,140129,25223.22,165352.22,Collected
eac87d64-6752-4c76-90a5-3306abe415e3,C002,Beta Solutions,C002-INV-97537,2025-02-05,2025-03-22,IT Consulting,99638,17934.84,117572.84,Pending
69a44cbb-7252-415a-a92b-ff5f222f0a41,C004,Delta Systems,C004-INV-85813,2025-11-04,2025-12-19,IT Consulting,273348,49202.64,322550.64,Overdue
54292e1f-36d9-4866-b61d-f69900c6165a,C003,Gamma Technologies,C003-INV-53072,2025-11-12,2025-12-27,IT Consulting,159758,28756.44,188514.44,Collected
708c48bf-0518-4d6d-8207-514856ca16c8,C001,Alpha Corp,C001-INV-38757,2025-08-21,2025-09-20,IT Consulting,180005,32400.9,212405.9,Collected
cb3e2c65-576b-4cb2-9761-fb09887b4a5e,C002,Beta Solutions,C002-INV-91778,2025-12-21,2026-01-20,IT Consulting,172299,31013.82,203312.82,Collected
34a7d322-fb20-4a48-99d0-27b25f373492,C002,Beta Solutions,C002-INV-59271,2025-09-04,2025-10-19,IT Consulting,261621,47091.78,308712.78,Collected
1720e3ff-0fbc-408e-8579-18f7e87e367b,C004,Delta Systems,C004-INV-11296,2025-04-05,2025-05-05,IT Consulting,145110,26119.8,171229.8,Collected
445b31b6-059d-48a4-8212-0ebd16e6c8de,C003,Gamma Technologies,C003-INV-48086,2025-01-16,2025-02-15,IT Consulting,87329,15719.22,103048.22,Pending
094e3070-46d6-4d37-a3e5-7326a5f50095,C002,Beta Solutions,C002-INV-13890,2025-11-20,2026-01-04,IT Consulting,61509,11071.62,72580.62,Collected
d192973f-434e-4749-b644-cc725a6389b1,C002,Beta Solutions,C002-INV-44340,2025-05-26,2025-06-25,IT Consulting,107395,19331.1,126726.1,Overdue
929dee18-aa19-4051-bf5c-8b6ff6d7b7d5,C002,Beta Solutions,C002-INV-35688,2025-06-23,2025-07-23,IT Consulting,96803,17424.54,114227.54000000001,Collected
8c47b769-c2fd-4356-81b9-7e1e64999163,C002,Beta Solutions,C002-INV-98795,2025-05-15,2025-06-14,IT Consulting,55503,9990.54,65493.54,Collected
f88eb6bd-0b2e-4711-8322-e745c72a7b57,C004,Delta Systems,C004-INV-37556,2025-12-02,2026-01-01,IT Consulting,138705,24966.9,163671.9,Pending
6f5ccdd1-c211-4ab0-a4c8-77b108e60f63,C004,Delta Systems,C004-INV-58804,2025-05-03,2025-06-17,IT Consulting,262202,47196.36,309398.36,Overdue
a82ef7ba-3ac0-4ba7-8180-2292fce01a39,C002,Beta Solutions,C002-INV-18569,2025-09-27,2025-11-11,IT Consulting,280264,50447.52,330711.52,Collected
1e95f471-5238-4a61-bbb5-35a75a3ba4b6,C002,Beta Solutions,C002-INV-79803,2025-03-08,2025-04-07,IT Consulting,100248,18044.64,118292.64,Pending
9d9f5981-15c5-479d-b461-ca6174b055a0,C003,Gamma Technologies,C003-INV-42053,2025-06-12,2025-07-27,IT Consulting,216761,39016.98,255777.98,Collected
40386155-b4b8-40c9-8656-5a8a570408a9,C005,Epsilon Infotech,C005-INV-80184,2025-10-28,2025-11-27,IT Consulting,273985,49317.3,323302.3,Pending
adb05771-35c9-4fd3-8c96-150029b58625,C002,Beta Solutions,C002-INV-92504,2025-06-17,2025-07-17,IT Consulting,63961,11512.98,75473.98,Pending
60b6f9c6-1eb2-4cf0-b1c5-78614f257e03,C002,Beta Solutions,C002-INV-20670,2025-09-18,2025-11-02,IT Consulting,104850,18873.0,123723.0,Pending
ab7d2457-fbe6-4da3-8ee3-56b62917c98a,C005,Epsilon Infotech,C005-INV-60871,2025-02-03,2025-03-05,IT Consulting,183330,32999.4,216329.4,Overdue
1bce8751-6301-435e-a096-b77180588fcc,C005,Epsilon Infotech,C005-INV-70852,2025-07-11,2025-08-25,IT Consulting,186024,33484.32,219508.32,Collected
b4186a1f-7c04-4848-962a-1975ce678fa9,C003,Gamma Technologies,C003-INV-73346,2025-12-31,2026-02-14,IT Consulting,187750,33795.0,221545.0,Overdue
5094bcd3-121f-4844-b561-e5e1644be7a8,C004,Delta Systems,C004-INV-62552,2025-08-31,2025-10-15,IT Consulting,202354,36423.72,238777.72,Overdue
e3da5fec-e055-458a-9101-192461478030,C005,Epsilon Infotech,C005-INV-38773,2025-11-29,2025-12-29,IT Consulting,104316,18776.88,123092.88,Collected
c5bef63f-3626-43ef-86bc-03e5dbbe57c6,C004,Delta Systems,C004-INV-50107,2025-05-01,2025-06-15,IT Consulting,107303,19314.54,126617.54000000001,Pending
15fa4319-fae7-4fbe-a9aa-b62c66822970,C004,Delta Systems,C004-INV-59034,2025-10-20,2025-11-19,IT Consulting,295235,53142.3,348377.3,Pending
96f1159f-e4a5-4666-9339-667bffb2da44,C005,Epsilon Infotech,C005-INV-21013,2025-02-13,2025-03-15,IT Consulting,247033,44465.94,291498.94,Pending
c75591b7-397c-4447-a92a-912245d330b9,C004,Delta Systems,C004-INV-86541,2025-09-23,2025-11-07,IT Consulting,110339,19861.02,130200.02,Collected
47822d64-fb42-4121-b8c7-d574b771670d,C004,Delta Systems,C004-INV-69133,2025-09-20,2025-11-04,IT Consulting,161700,29106.0,190806.0,Pending
4b57632f-cf79-4ccf-adf3-43b0bc9bddbb,C004,Delta Systems,C004-INV-75213,2025-07-29,2025-09-12,IT Consulting,260896,46961.28,307857.28,Pending
c5155855-10f7-447c-b7e9-c12c09d98507,C003,Gamma Technologies,C003-INV-67892,2025-07-15,2025-08-14,IT Consulting,97072,17472.96,114544.95999999999,Collected
fab9ec47-4776-4c5e-9d1f-27737065c7cd,C003,Gamma Technologies,C003-INV-20802,2025-11-27,2025-12-27,IT Consulting,144134,25944.12,170078.12,Pending
986f18ce-477c-4422-b331-6c79fa2f9d13,C005,Epsilon Infotech,C005-INV-46231,2025-09-20,2025-10-20,IT Consulting,256011,46081.98,302092.98,Collected
